,author_id,created_at_date,user_id,user_name,user_screen_name,user_location,user_url,id,text,retweet_count
0,1942109995,2022-05-11 19:11:55+00:00,1942109995,piwon TODAY!!,softboykyunnie,,,1524467353769152514,"RT @soompi: #CIX's #BX To Remain Behind In U.S. Due To Being Diagnosed With COVID-19 After Wrapping Up ""#REBEL_in_US"" Tour
https://t.co/R0x…",135
1,3288887328,2022-05-11 19:11:54+00:00,3288887328,Teddie🌻,Texttexas,Colorado,,1524467349830709248,"RT @GiffordsCourage: Even the CDC is saying that gun deaths reached historic levels in 2020. 

But our new report explains why: a record nu…",11
2,1349877364965183489,2022-05-11 19:11:53+00:00,1349877364965183489,Emily Varela,_emilyvarela_,,,1524467346781392897,"RT @tonylyle: The Latest COVID-19 Entry Requirements for the World's Most Visited Countries | @TravelPulse

https://t.co/ljW3KVR4mU",2
3,1430615142178246656,2022-05-11 19:11:53+00:00,1430615142178246656,Miss Information,Flintrocker,,,1524467346059841537,"RT @NBSaphierMD: Excellent discussion on how politics influenced science during the Covid-19 pandemic with @DrBlumenthal, President of @ISS…",3
4,1078042736,2022-05-11 19:11:53+00:00,1078042736,Thomas,tfalesjr,,,1524467345871282176,"Artificial record high stock market,Record low interest rates / 6 years, COVID-19, stimulus checks to keep us from depression ,supply chain disruption from China, corporate greed, price gouging by most industries. Ukraine is maxing out our credit cards. @POTUS fault?? #GOPLies",0
5,1524465171695271936,2022-05-11 19:11:52+00:00,1524465171695271936,Lukas Rawdrigoues,rawdrigoues,,,1524467341542957056,"RT @yasarAKM: COVID-19 pandemic has long gone but the student visa crisis seems nowhere to be improved. Rather situation has worsened.
@Ger…",15
6,113559016,2022-05-11 19:11:51+00:00,113559016,Janeth Maranillo,maranillo,Bahrain,,1524467340146098177,"RT @KevinBardosh: Our paper has been accepted by a journal and will be in print soon.

The Unintended Consequences of COVID-19 Vaccine Poli…",1316
7,1124447266205503488,2022-05-11 19:11:50+00:00,1124447266205503488,All 435 Reps,All435Reps,,,1524467335662297094,"RT @LeaderHoyer: Beginning this week, @PGCMLS &amp; @PGCHealth are partnering to distribute free groceries, N95 masks, &amp; COVID-19 rapid test ki…",1
8,451192624,2022-05-11 19:11:49+00:00,451192624,Carlos del Rio,CarlosdelRio7,"Atlanta, GA",https://t.co/pp86whUvKV,1524467329891016705,Opinion: Rebound after taking Paxlovid is the latest twist in the Covid-19 puzzle - Excellent oped in ⁦@CNN⁩ by Kent Sepkowitz  https://t.co/EgsGg9jbtT,0
9,3690598643,2022-05-11 19:11:48+00:00,3690598643,driving in reverse on the highway,drpiyushkr,India,,1524467327172939782,"RT @zarapatel_md: Excited that #olfactorytraining is getting a highlight in @NatGeo this week!
I was interviewed along with some of my long…",5
10,14830798,2022-05-11 19:11:48+00:00,14830798,Chris 🇪🇺 💙 3.5%,ApertureImage,North of the Isle of Wight!,https://t.co/tO9QN6vio3,1524467324354539520,"Failure to help over 200,000 + dead (so far) through the COVID-19 pandemic, while you got pis*sed, and had 15 or so parties? Enough of the lies, just go, you useless sack of excrement. https://t.co/pXdXpwzwG8 https://t.co/nMS4h7yTKD",0
11,376153475,2022-05-11 19:11:46+00:00,376153475,Peter56 🔜⏳🆘,peetenas,"Zuid-Holland, Nederland",,1524467319354937344,"RT @Kees71234: 🇭🇷🇪🇺 MEP Mislav Kolakušić:

""The so-called Covid 19 pandemic has proved to us that we are surrounded by a large number of ps…",46
12,13478,2022-05-11 19:11:46+00:00,13478,dan phillips,dannyboy,London,,1524467318595756034,"RT @ConversationUK: An expert explains why electric car supplies are running out. 

""Current issues have been brought on in part by COVID-1…",1
13,22012091,2022-05-11 19:11:45+00:00,22012091,Steny Hoyer,LeaderHoyer,"Washington, DC",https://t.co/PH63vplgE6,1524467313134780417,"Beginning this week, @PGCMLS &amp; @PGCHealth are partnering to distribute free groceries, N95 masks, &amp; COVID-19 rapid test kits. This is a terrific opportunity to also talk to local public health workers about resources in your area. Find out more today: https://t.co/twS8TWjwve https://t.co/lAX9rF83YI",1
14,100846754,2022-05-11 19:11:44+00:00,100846754,Anne P 🇺🇸🍊,anne_parrett,Somewhere Over the Rainbow,,1524467311310262278,RT @realDailyWire: Sen. Ted Cruz Leads Group Of Senators To Defend Military Service Members From Punishment Over COVID-19 Vaccine Refusal h…,26
15,1252995610975916039,2022-05-11 19:11:43+00:00,1252995610975916039,🏳️,iervalobo,Third Planet from Sun ,,1524467307036262400,"RT @AdverseReports: Cutaneous findings following COVID-19 vaccination
https://t.co/w9j50eBzaN https://t.co/8jOKoAy4Bx",1
16,965951576790716418,2022-05-11 19:11:42+00:00,965951576790716418,The King 11,Giftmpholeremi1,"Vaalwater, South Africa",,1524467300560211974,"RT @KaizerChiefs: Next Kaizer Chiefs Match!

🏆#DStvPrem
⚽️Sekhukhune United vs. Kaizer Chiefs
👕First Team
🗓️Saturday 14 May 2022
🏟Emirates…",110
17,989828160677171201,2022-05-11 19:11:42+00:00,989828160677171201,John Sam,JohnSam57668631,,,1524467300375666690,RT @Stock_Market_Pr: DOVE® Dental Products introduces single-use hybrid device with aerosol management to combat the spread of COVID-19 htt…,1
18,253136409,2022-05-11 19:11:41+00:00,253136409,SeldomKate,SeldomKate,,,1524467296676335621,"RT @ImSpeaking13: Trump lost the 2020 election, there was no widespread voter fraud.

CRT isn’t taught in K-12 schools.

COVID-19 is real.…",2660
19,1305064037143785474,2022-05-11 19:11:40+00:00,1305064037143785474,NOT_Kama,Not_Kama0,,,1524467292217778178,@raihimanshu96 @fousprod @sankrant @elonmusk @Almisehal That’s just being racist. You’re people said that bathing in cow shit heals ppl with covid 19,0
20,475944766,2022-05-11 19:11:39+00:00,475944766,Tracey Jackson (she/her/hers),Tleighjack,,,1524467288094785542,"RT @GiffordsCourage: Even the CDC is saying that gun deaths reached historic levels in 2020. 

But our new report explains why: a record nu…",11
21,835976500587343872,2022-05-11 19:11:38+00:00,835976500587343872,Susie Catlin,artist_susie,,,1524467282927177730,"RT @NBSaphierMD: I’m looking forward to when people stop making public announcements about having Covid-19 &amp; their mild cold symptoms. 

Ho…",2909
22,23921732,2022-05-11 19:11:37+00:00,23921732,Anita Miller ❌ AUDIT ALL 50 STATES,FoxNewsMom,Deplorable Chump - Carlsbad CA,https://t.co/ZTHQJnwP2x,1524467281954164737,"Feb. 28, 2020: Climate Change,' the Green New Deal, and the Remaking of the American Economy

Less than a month later..the GND conjoined twin COVID-19 was unleashed to hasten the job.

https://t.co/qNnZECU5Jj https://t.co/hWCdVRbpB0",0
23,719971285120344064,2022-05-11 19:11:37+00:00,719971285120344064,Sam Moore,luckyarmadillos,,,1524467280653991937,"RT @1011_News: The COVID-19 Risk Dial in Lincoln has increased into the yellow, moderate risk level. #LNK https://t.co/rGKbsurBaU",5
24,706257451012792320,2022-05-11 19:11:35+00:00,706257451012792320,Mick#FTGR🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧⭐⭐,1MichaelCFC,"London, England",,1524467273645412352,"RT @pepe4thepeople: UK Gov. report admits 19.2 million people in England have not had a single dose of a Covid-19 Vaccine, and another 12 m…",5
25,1436147575,2022-05-11 19:11:35+00:00,1436147575,"Valeria Benabdallah, LCSW, DCSW",VBenabdallah,Oklahoma City,https://t.co/jRBzBtdDTR,1524467270336061442,RT @AERA_EdResearch: Today is #ChildrensMentalHealthAwareness Day. A recent study in @AeraOpen observed five themes of the mental health im…,7
26,21946208,2022-05-11 19:11:34+00:00,21946208,Granny'svotecounts,RoxyCG,"Minnesota, USA",,1524467267219636225,@nathaliejacoby1 Fully backed two boosters no COVID-19,0
27,815200205666545664,2022-05-11 19:11:33+00:00,815200205666545664,Sierra6 Actual 1776 🇺🇸🍊,klr_rdr,"Arizona, USA",,1524467263486582785,"RT @NBSaphierMD: Excellent discussion on how politics influenced science during the Covid-19 pandemic with @DrBlumenthal, President of @ISS…",3
28,1311849206689271808,2022-05-11 19:11:31+00:00,1311849206689271808,brett gray,brettgr33389670,"Peabody, MA",,1524467253042941957,RT @ESPNChicago: Guardians-ChiSox postponed over COVID-19 https://t.co/miPJBwrUsm https://t.co/bowsQ5Lgm5,2
29,413873359,2022-05-11 19:11:30+00:00,413873359,Asians Art Museum,asians_art,Frisco,https://t.co/ye5UMeMxLy,1524467250131922944,COVID-19 cases soar at Stanford following “Admit Weekend.”  Wonder what the impact of Picnic Day was at UC Davis? https://t.co/7pdDda61rX,0
30,1486117886,2022-05-11 19:11:30+00:00,1486117886,Baronian Consulting,BaronianConsult,,,1524467249481986051,"Growing share of Covid-19 deaths are among vaccinated people, but booster shots substantially lower the risk https://t.co/ejZHx5pBYI",0
31,20960008,2022-05-11 19:11:27+00:00,20960008,Marcus,mrxmrt,"Hamtramck, MI",https://t.co/7dmP3YA77j,1524467238966865925,"RT @oralandar_DN: Michigan adds 27,705 cases, 76 deaths from COVID-19 over last week; cases rise 46% https://t.co/YpZ5YgzkiN via @detroitne…",1
32,521271045,2022-05-11 19:11:25+00:00,521271045,Grace Watson,Grace_on_sea,UK,,1524467229034749955,RT @SkyNews: COVID-19: Mandatory wearing of face mask in airports and European flights 'no longer recommended' https://t.co/PQSlzVSZTw,119
33,87087485,2022-05-11 19:11:23+00:00,87087485,🤘🏻 ◟̽◞̽,zarciie,,,1524467221572972545,RT @HelenClarkNZ: Doesn’t this prove the need for an ongoing mask mandate in educational institutions? @nz herald reports: #Covid19 #Omicro…,83
34,109066090,2022-05-11 19:11:23+00:00,109066090,Jesse Rogers,JesseRogersESPN,"Chicago, IL",https://t.co/6yKffEIpW1,1524467221476659201,RT @ESPNChicago: Guardians-ChiSox postponed over COVID-19 https://t.co/miPJBwrUsm https://t.co/bowsQ5Lgm5,2
35,730377720941715456,2022-05-11 19:11:19+00:00,730377720941715456,Sandra Gagnon,gagnonsandra1,"Ottawa, Canada",,1524467206402150401,RT @IDRC_CRDI: Thanks to Marie-Christine Cormier-Salem for her views on the usefulness of our report: Food Systems and COVID 19: Lessons fr…,2
36,1231189221450403841,2022-05-11 19:11:19+00:00,1231189221450403841,ZeroCovid 💉😷📏🌬️🪟 🏞️🧼🤫,la_resistensia_,Spain,https://t.co/AMKjKylwK3,1524467202698719243,"RT @NicoGagelmann: 2 years #COVID19. Patients with hematologic malignancy
- ☝️ risk of severe morbidity &amp; mortality
- vaccine response quit…",1
37,1272646171329265668,2022-05-11 19:11:18+00:00,1272646171329265668,COVID-19 Immunity Task Force,COVIDimmunityTF,,https://t.co/EZsgvZMOKO,1524467199418814464,"RT @uOttawaMedia: #COVID19: How nasal sprays could help fight the virus 

Watch the @globalnews segment featuring professor @langlois_ma an…",3
38,958598392971751424,2022-05-11 19:11:16+00:00,958598392971751424,প্রদীপ্ত মৈত্র (Pradipto Moitra),PradzWorLd,,https://t.co/VV3FFGSCsy,1524467192045006848,"RT @nara_m24: @vschanna @Rohit_G4590 Read that ""Fascists Mudi Gormint"" has good relationships with KSA which banned visa of Rona Ayyub accu…",1
39,1251363337016938501,2022-05-11 19:11:15+00:00,1251363337016938501,The Clarkston News,ClarkstonNewsMI,"Village of Clarkston, MI",https://t.co/HbgrP8fh9o,1524467188026986496,"As of May 11, here are the reported number of COVID-19 cases, deaths, and new cases in the past 30 days for the Clarkston ZIP codes: https://t.co/eHcGvBilAd",0
40,1377337465774702611,2022-05-11 19:11:13+00:00,1377337465774702611,Peninnah,Peninna95697909,,,1524467178648522759,"RT @VaxartNation: Stephanie Langel,PhD,Duke University“There would be a substantial benefit to develop vaccines that not only protect again…",21
41,1255886716734504961,2022-05-11 19:11:12+00:00,1255886716734504961,Michael_Sweet,SquireMike2,"Columbus, OH",,1524467175515430912,@VeteransHealth giving veterans a second opportunity to die for their country.  Having to wait hours for covid 19 test because I wanted to be seen about a headache.  Everything is not Covid-19,0
42,1518735264989941760,2022-05-11 19:11:10+00:00,1518735264989941760,Thomas Prime,ThomasPrime62,,,1524467167130910720,RT @realDailyWire: Sen. Ted Cruz Leads Group Of Senators To Defend Military Service Members From Punishment Over COVID-19 Vaccine Refusal h…,26
43,21880565,2022-05-11 19:11:10+00:00,21880565,PharmTech Group,PharmTechGroup,UK + USA,http://t.co/D0jlNKWJhm,1524467165721677826,"FDA Approves Olumiant (baricitinib) to Treat COVID-19 in Hospitalized Adults

Read full article here: https://t.co/Winz75hR76",0
44,1519108798962716672,2022-05-11 19:11:09+00:00,1519108798962716672,Shawnna Raines,ShawnnaRaines,,,1524467160990588928,RT @realDailyWire: Sen. Ted Cruz Leads Group Of Senators To Defend Military Service Members From Punishment Over COVID-19 Vaccine Refusal h…,26
45,1223330088,2022-05-11 19:11:03+00:00,1223330088,Yao Zhang,yaozhang02,"Montréal, Québec",https://t.co/OtOfnMyaBP,1524467136705482752,RT @taiwanplusnews: Former Vice President Chen Chien-jen will again represent Taiwan at the second annual Global COVID-19 Summit on Thursda…,3
46,1406138101362274304,2022-05-11 19:11:01+00:00,1406138101362274304,The Spry Old Lorax,SpryOld,"Austin, TX",,1524467127939477513,"RT @moetkacik: Might as well also bring up this classy move: laying off 2,000 assembly plant workers with a couple day's notice last summer…",55
47,3063110710,2022-05-11 19:11:01+00:00,3063110710,Mayor's Office on African American Affairs,MOAAA_DC,"Washington, DC",https://t.co/nqhxWJDFRE,1524467127922614273,RT @_DCHealth: Update on the District’s COVID-19 Data -  See full press release at: https://t.co/zOdY1DFAq5 https://t.co/lVq19j5KUc,10
48,831563528058179584,2022-05-11 19:11:00+00:00,831563528058179584,HC,ShiShuo2017,"Vancouver, British Columbia",,1524467125183672325,"@AbundantLandUse I often tend to defend for Taiwan. So that's my self-disclosure. I don't think ""let-it-rip"" is precise enough and can be misleading. The current Taiwanese COVID-19 policy is minimize-harm driven and aiming to protect the vulnerable, which is different from let-it-rip.",0
49,36587702,2022-05-11 19:11:00+00:00,36587702,Kate Karp,LastWhomStandin,SoCal,https://t.co/Q8G0WsBUYX,1524467124789424128,RT @LongBeachPost: Health officials urge people to get vaccinated and get booster shots ahead of the Memorial Day holiday https://t.co/cuyQ…,1
50,985222159936221184,2022-05-11 19:11:00+00:00,985222159936221184,Cindy Murphy,Cindy350Murphy,,,1524467124730740736,"RT @GiffordsCourage: Even the CDC is saying that gun deaths reached historic levels in 2020. 

But our new report explains why: a record nu…",11
51,1406665967187398661,2022-05-11 19:11:00+00:00,1406665967187398661,Jimmie Em,cianjira,,,1524467123266990081,"RT @jumaf3: According to @WHO, Kenya underreported the Covid-19 deaths by more than 20,000. Wueh! 🤔",21
52,244091868,2022-05-11 19:10:58+00:00,244091868,susan steincross,sgcstein,"minneapolis, mn",,1524467116769959936,"RT @WolvesLynxSR: Since the onset of COVID-19, @KarlTowns has been an advocate of vaccine education and bringing awareness on how to find v…",27
53,1306979215724744705,2022-05-11 19:10:58+00:00,1306979215724744705,NoHelpInNy4Families,HelpNy4,"New York, USA",,1524467115624968192,"@NYCLU,I lost a contract position because I was sick with COVID-19 then COVID Pneumonia. I tested positive the day I started and was out for about 2 weeks. Once I was released to return to work I was fired. The company will not give me info for unemployment. Please help me.",0
54,2895969457,2022-05-11 19:10:58+00:00,2895969457,MexicanAmericanBorn,WstCoastChicano,"Texas, USA",,1524467114760941569,RT @realDailyWire: Sen. Ted Cruz Leads Group Of Senators To Defend Military Service Members From Punishment Over COVID-19 Vaccine Refusal h…,26
55,234705799,2022-05-11 19:10:55+00:00,234705799,CrankyInCLE 🇺🇦🌻👊🏀⚾ 🎸,snoozeq1,Cleveland Ohio USA ,,1524467105055350785,"RT @GOAT_Mom: But COVID's over, right?
Guardians vs. White Sox postponed for COVID; Francona positive - https://t.co/82k6h7NF64",1
56,1193900394252062721,2022-05-11 19:10:54+00:00,1193900394252062721,Ω,SDrkseid,"Brooklyn, NY",,1524467101708267520,"RT @TexasLindsay: #BreakthroughDeaths that’s a new one… 🤔

ABC: Increasing numbers of  “Breakthrough Deaths” are expected with more America…",97
57,1561913802,2022-05-11 19:10:53+00:00,1561913802,David Majka,MajkaDavid,,,1524467095127351298,"RT @markpoloncarz: Sadly, I have to report for the 7 day period of April 27 to May 3, @ECDOH confirms 7 Erie Co. residents died from compli…",6
58,722970901516427264,2022-05-11 19:10:53+00:00,722970901516427264,KatrinaSki 1776,MtRushmore2016,United States,,1524467093936168960,"RT @ebennett74: Some helpful tips in here, but disagree that you shouldn’t ever use formula from another country—I have reviewed several fo…",5
59,1446955666673909762,2022-05-11 19:10:52+00:00,1446955666673909762,#Women are NOT Livestock! #EPluribusUnum,QuestBlackbeard,Florida,https://t.co/Q7z7gmXpDs,1524467092120031236,"RT @ImSpeaking13: Trump lost the 2020 election, there was no widespread voter fraud.

CRT isn’t taught in K-12 schools.

COVID-19 is real.…",2660
60,1483637697415561219,2022-05-11 19:10:52+00:00,1483637697415561219,Rachelle,Rachell47656534,,,1524467090840690688,RT @TheoFleury14: The WEF is an organized crime syndicate that creates chaos with the the help of infiltrated government officials to steal…,1818
61,2305052562,2022-05-11 19:10:51+00:00,2305052562,Mike 🏴󠁧󠁢󠁷󠁬󠁳󠁿,mike1908s,,,1524467086428459011,"RT @UKCovid19Stats: Wales Daily Coronavirus (COVID-19) Report · Wednesday 11th May.

99 new cases (people positive) reported, giving a tota…",10
62,1518867471893213184,2022-05-11 19:10:50+00:00,1518867471893213184,Plandemic,itsagenda2030,,,1524467085207818240,RT @ChelmsfordMaria: Antibody-Dependent Enhancement: Covid-19 Case/Hospitalisation/Death Rates now highest among Triple Vaccinated in Trude…,7
63,823566879558090753,2022-05-11 19:10:50+00:00,823566879558090753,Beatrice,Beatriceijang,,,1524467083534385153,"RT @Nadine_Writes: Also, no mention of racial inequalities in Queen's Speech despite disproportionate impact of Covid-19, disparities in co…",47
64,820009377780420608,2022-05-11 19:10:50+00:00,820009377780420608,Anthony,struppa_anthony,Michigan,,1524467082930397190,RT @realDailyWire: Sen. Ted Cruz Leads Group Of Senators To Defend Military Service Members From Punishment Over COVID-19 Vaccine Refusal h…,26
65,891999491267723265,2022-05-11 19:10:50+00:00,891999491267723265,SciArt3D,SciArt3D,"University of La Laguna (ULL), Tenerife (Spain).",https://t.co/u0Gu6pyYNa,1524467082175393793,"RT @ErgenaNeziri: Great topics @BrodinPetter 👏
📍Covid -19 remains still a challenge
📍Hepatic manifestation in MIS-C
#ESPID2022 👏👏 https://t…",3
66,68599588,2022-05-11 19:10:49+00:00,68599588,Bonnie,greenurlifenow,Vancouver,,1524467077041467392,RT @CDCofBC: A: You should get a booster dose even if you've had COVID-19. You can wait up to 3 months or get your booster any time after y…,2
67,3263301377,2022-05-11 19:10:46+00:00,3263301377,Rafa Caparrós,RafaCaparrosG,"Granada, Spain",https://t.co/951N7cFkts,1524467065003851778,"RT @ibsGRANADA: #ProducciónCientífica #IBSGranada 
""Inflammation and oxidative stress, the links between obesity and COVID-19: a narrative…",1
68,2568858946,2022-05-11 19:10:45+00:00,2568858946,Claudia Armani Health Coach,HealthCoachLond,"London, UK & Worldwide",https://t.co/KzFG9nemEb,1524467061522677760,"Aren't ""breakthrough deaths"" also called ""vaccine failure""?!  Breakthrough deaths comprise increasing proportion of those who died from COVID-19 - ABC News - https://t.co/7IOV1D2LVH via @ABC  #covid",0
69,722970901516427264,2022-05-11 19:10:45+00:00,722970901516427264,KatrinaSki 1776,MtRushmore2016,United States,,1524467061447090176,"With the baby formula shortage, what should I do if I can't find any? - https://t.co/GZk0FafOUG https://t.co/YHmRGwGi7g",0
70,2828428429,2022-05-11 19:10:45+00:00,2828428429,trainerkel🌸,KelFitBucks,Pennsylvania,,1524467061057073152,"RT @karenalainehunt: Stephanie Seneff, Ph.D., senior research scientist at MIT for over five decades believes the COVID-19 “vaccines” will…",51
71,3065301110,2022-05-11 19:10:44+00:00,3065301110,"Nicole Saphier, MD",NBSaphierMD,NYC area,https://t.co/9nqvRCgU7e,1524467056393003010,"Excellent discussion on how politics influenced science during the Covid-19 pandemic with @DrBlumenthal, President of @ISSLS_Society. #ISSLS2022 #PanicAttackBook https://t.co/PKM5ucvATm",3
72,1335561812553641984,2022-05-11 19:10:43+00:00,1335561812553641984,@dddigges,dddigges,,,1524467054820134915,"RT @NBSaphierMD: I’m looking forward to when people stop making public announcements about having Covid-19 &amp; their mild cold symptoms. 

Ho…",2909
73,1393667800653238276,2022-05-11 19:10:43+00:00,1393667800653238276,The Independent Review,IndependentRVW,,,1524467052534194176,"Since April, new COVID-19 infections have numbered in the thousands each day. The subvariants have been detected in countries such as Germany, Portugal, the United Kingdom, Austria, the U.S. and Denmark. Less than 40 per cent of South Africa's population is fully vaccinated.

5/5",0
74,3065829424,2022-05-11 19:10:42+00:00,3065829424,#Where Liberty Dwells,WhereLibertyD,USA,,1524467049803784198,RT @realDailyWire: Sen. Ted Cruz Leads Group Of Senators To Defend Military Service Members From Punishment Over COVID-19 Vaccine Refusal h…,24
75,1393667800653238276,2022-05-11 19:10:42+00:00,1393667800653238276,The Independent Review,IndependentRVW,,,1524467047706644480,"Two new subvariants of COVID-19, which are driving a surge in infections in South Africa, have been detected in Canada.

1/5",0
76,1267683503807717377,2022-05-11 19:10:39+00:00,1267683503807717377,GeriatricCat,LoriPet51018179,,,1524467036943912960,"@jodiecongirl @Gypsy7714 @summerasana I see no medical credentials in your bio. Here’s the perspective of Dr. Linsey Marr, a professor of civil and environmental engineering at Virginia Tech who studies viruses in the air: https://t.co/wV32G1cE6h",0
77,591283143,2022-05-11 19:10:38+00:00,591283143,MAD,real_mad_,,,1524467033517264896,"RT @GiffordsCourage: Even the CDC is saying that gun deaths reached historic levels in 2020. 

But our new report explains why: a record nu…",10
78,329930606,2022-05-11 19:10:37+00:00,329930606,GEORGE ARZT,GEORGEARZT,NEW YORK,http://t.co/6spC4IRokR,1524467026936356864,"RT @natlblackhealth: Still deciding which vaccine to take. There are 3 vaccines you can choose from, you can even mix and match your booste…",1
79,727294092,2022-05-11 19:10:32+00:00,727294092,Zé Luis,firmino_jos,Luanda - Angola,https://t.co/f2uPkvNVMa,1524467009702051840,"RT @AfDB_Group: “@Taat_Africa has provided 11M farmers in 28 countries with #climate-smart seeds, fertilizers and technical support–helping…",6
80,116889724,2022-05-11 19:10:32+00:00,116889724,Stuart Tomlinson,virgotweet,"New South Wales, Australia",,1524467008565542913,"RT @Saints_Dragons: Morrison DID NOT SAVE AUSTRALIA FROM COVID-19 
When will the media stop peddling this Morrison Lie?
#thedrum",364
81,391373185,2022-05-11 19:10:32+00:00,391373185,Following no Q or Lincoln projects please,AwakeYet20202,,,1524467005822316547,"RT @SenRonJohnson: For those who haven’t had time to watch the full five hour discussion, COVID-19: A Second Opinion, I am imploring you to…",7542
82,1516860721862254592,2022-05-11 19:10:29+00:00,1516860721862254592,Natalie.k7,stargazeruk7,,,1524466996309540868,"isolation is meant to separate infected people from those who aren’t, whereas quarantine separates those who were exposed to COVID-19 but have not yet tested positive or are not symptomatic. https://t.co/nxh4xgm1wu",0
83,227312981,2022-05-11 19:10:28+00:00,227312981,Ebony_S_Jones M.P.A,southernBlu_Bel,"Decatur, GA ",,1524466991985217538,RT @WNBAUncut: If I was one of the WNBA players who could charter their own flights I would just do it. The league would have to just fine…,2
84,194962896,2022-05-11 19:10:28+00:00,194962896,Kejan Haynes,KejanHaynes,,,1524466991163375616,CMO Dr Roshan Parasram says the pandemic has helped the health system evolve in its collection and presentation of data that will help the surveillance system beyond covid-19 https://t.co/VZOWujC6Ba,0
85,313676704,2022-05-11 19:10:25+00:00,313676704,Jennifer Dickson,J_Dickson12,WI,,1524466978617970690,RT @realDailyWire: Sen. Ted Cruz Leads Group Of Senators To Defend Military Service Members From Punishment Over COVID-19 Vaccine Refusal h…,26
86,1594973966,2022-05-11 19:10:25+00:00,1594973966,Goddess Esther,MonarengHlokwe,"Pretoria, South Africa",,1524466978190147591,"RT @MasekoValencia: Since Covid-19 pandemic, life has never been the same. Things will never be the same.",44
87,238495402,2022-05-11 19:10:22+00:00,238495402,Angel Azpeitia,AngelAzpeitia,Barcelona (Spain),https://t.co/SDvn3ts2ow,1524466963677863943,RT @NaturePortfolio: A systematic review and meta-analysis published in @NatureComms supports efficacy of COVID-19 vaccination in pregnancy…,10
88,1437193139056304128,2022-05-11 19:10:19+00:00,1437193139056304128,P.H. Feluteni Sola #SussexSquad,MDSK123,,,1524466953838292992,"RT @Nadine_Writes: Also, no mention of racial inequalities in Queen's Speech despite disproportionate impact of Covid-19, disparities in co…",47
89,1255870777808711681,2022-05-11 19:10:19+00:00,1255870777808711681,Teresa@tc_teresa,teresapendergr4,,,1524466951338151936,RT @drsimonegold: BREAKING: GoFundMe has shut down a campaign to raise money for an 8-year-old girl injured shortly after taking Pfizer’s C…,23127
90,880819093976170498,2022-05-11 19:10:17+00:00,880819093976170498,Doggedly Optimistic🌻🐕,littlehawk463,"Arizona, USA",,1524466943251517440,"RT @GiffordsCourage: Even the CDC is saying that gun deaths reached historic levels in 2020. 

But our new report explains why: a record nu…",11
91,198660058,2022-05-11 19:10:15+00:00,198660058,Dolly 💙 ️✊✌🐰,fauxpaschick,Witching Pepper Pot,,1524466936507162626,RT @florian_krammer: A story about work we are doing at the Micro Department at Mount Sinai with intranasal COVID-19 vaccines. With Peter P…,133
92,465089063,2022-05-11 19:10:15+00:00,465089063,E Sosa,Esosa_CA_Films,East Baltimore #CA ,https://t.co/MlwpDIH5U7,1524466934875668480,"RT @TexasLindsay: #BreakthroughDeaths that’s a new one… 🤔

ABC: Increasing numbers of  “Breakthrough Deaths” are expected with more America…",97
93,1096297741729165313,2022-05-11 19:10:11+00:00,1096297741729165313,Tan,cheezzytan,kolkata,,1524466921533444096,"RT @ttindia: See in pictures which Indians were honoured with the prestigious Pulitzer prize for Covid coverage. 

@PulitzerPrizes @dansidd…",7
94,1615089859,2022-05-11 19:10:11+00:00,1615089859,Oluwagbemiga Oyinlola,oyinlolaolugbe1,where things are possible,,1524466918215888900,"We did a mapping review on the Uptake of the COVID-19 Vaccine among Adults in Africa Using the 5A’s Vaccine Taxonomy. Congratulations guys
https://t.co/cl5htMfbcv
@ErpaanResearch @NgoAgeing @WHOCenterFrailt @UNDecadeAgeing @CommonAgeAssoc @UNandAgeing @Michael_Kaluebe",0
95,2854796390,2022-05-11 19:10:10+00:00,2854796390,Sarah Payne,drspayne_payne,,,1524466915955154947,"RT @sailorrooscout: If you needed more proof that vaccines work, Switzerland is reporting COVID-19 deaths by vaccination/booster status.…",301
96,923626987154964480,2022-05-11 19:10:10+00:00,923626987154964480,cara mia,norsee58,West Texas,,1524466913992093697,"RT @NBSaphierMD: I’m looking forward to when people stop making public announcements about having Covid-19 &amp; their mild cold symptoms. 

Ho…",2909
97,83309497,2022-05-11 19:10:10+00:00,83309497,grape kidneys🍻hawkins,mikamala,"Seattle, WA",,1524466913635569664,RT @maskblocpdx: Covid cases per 100/k in Multnomah county is right now the highest it has EVER been with the exception of the 5 weeks betw…,137
98,1503452622589599744,2022-05-11 19:10:09+00:00,1503452622589599744,Kathleen Reinheimer,KathleenReinhe1,,,1524466911743930369,"RT @charliesmithvcr: Here's a fun fact. Clay Suddaby was the spokesperson for B.C. Ferries during the NDP's fast ferry debacle. Now, he's b…",14
99,1323696362576400384,2022-05-11 19:10:08+00:00,1323696362576400384,VEB,VEB32140686,,,1524466907579142144,"RT @TexasLindsay: #BreakthroughDeaths that’s a new one… 🤔

ABC: Increasing numbers of  “Breakthrough Deaths” are expected with more America…",97
100,23022687,2022-05-11 19:10:07+00:00,23022687,Ted Cruz,tedcruz,"Houston, Texas",https://t.co/nyPZqAKI4B,1524466902340407296,RT @realDailyWire: Sen. Ted Cruz Leads Group Of Senators To Defend Military Service Members From Punishment Over COVID-19 Vaccine Refusal h…,26
